==== HBASE-21507 ====
3	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ModifyNamespaceProcedure.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/CreateNamespaceProcedure.java
==== HBASE-24625 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/Compactor.java
1	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/UnsafeAvailChecker.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/WALFileLengthProvider.java
3	True	hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALFactory.java
4	True	hbase-server/src/main/java/org/apache/hadoop/hbase/protobuf/ReplicationProtobufUtil.java
==== HBASE-24651 ====
0	True	dev-support/create-release/release-build.sh
1	True	dev-support/create-release/release-util.sh
2	False	dev-support/create-release/hbase-rm/Dockerfile
3	False	dev-support/create-release/do-release.sh
4	False	dev-support/create-release/do-release-docker.sh
==== HBASE-24661 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-http/src/main/java/org/apache/hadoop/hbase/http/HttpServer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
3	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/ClassSize.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Store.java
==== HBASE-24665 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompactSplit.java
1	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/provider/consumer/ProtobufMessageBodyConsumer.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptorBuilder.java
3	False	hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/HbaseHandlerMetricsProxy.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/TokenProvider.java
==== HBASE-24675 ====
0	False	bin/regionservers.sh
1	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/MultiRowResource.java
2	True	hbase-backup/pom.xml
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java
4	False	bin/replication/copy_tables_desc.rb
==== HBASE-24693 ====
0	True	hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfoDisplay.java
1	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/ImportTsv.java
2	False	hbase-endpoint/pom.xml
3	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/TableSnapshotInputFormat.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/ChecksumUtil.java
==== HBASE-24705 ====
0	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/ClassSize.java
1	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserSourceImpl.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserAggregateImpl.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SecureAsyncProtobufLogWriter.java
4	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/RowColBloomHashKey.java
==== HBASE-24710 ====
0	True	hbase-common/src/saveVersion.sh
1	False	hbase-server/src/main/resources/hbase-webapps/master/zk.jsp
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
4	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/ReflectionUtils.java
==== HBASE-24711 ====
0	True	dev-support/create-release/release-util.sh
1	False	hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/impl/IncrementalBackupManager.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/GlobalPermission.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/NamespacePermission.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/DumpReplicationQueues.java
==== HBASE-24713 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/provider/consumer/ProtobufMessageBodyConsumer.java
4	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/TableInputFormatBase.java
==== HBASE-24714 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/util/MemorySizeUtil.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMasterCommandLine.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionServerTracker.java
4	False	hbase-client/src/main/java/org/apache/hadoop/hbase/security/access/ShadedAccessControlUtil.java
==== HBASE-24720 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SplitRequest.java
4	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java
==== HBASE-24721 ====
0	False	hbase-endpoint/src/main/java/org/apache/hadoop/hbase/coprocessor/Export.java
1	False	hbase-server/src/main/jamon/org/apache/hadoop/hbase/tmpl/master/RSGroupListTmpl.jamon
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AdminOverAsyncAdmin.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/rsgroup/RSGroupAdminEndpoint.java
4	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/ImportTsv.java
==== HBASE-24738 ====
0	False	hbase-shell/src/main/ruby/shell/commands.rb
1	False	hbase-shell/src/main/ruby/shell.rb
2	False	hbase-shell/src/main/ruby/shell/commands/scan.rb
3	False	hbase-shell/src/main/ruby/shell/commands/describe.rb
4	False	hbase-shell/src/main/ruby/hbase/hbase.rb
==== HBASE-24742 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ScanQueryMatcher.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/filter/TimestampsFilter.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
==== HBASE-24746 ====
0	False	hbase-client/src/main/java/org/apache/hadoop/hbase/filter/MultipleColumnPrefixFilter.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
3	False	bin/region_mover.rb
4	False	hbase-server/src/main/resources/hbase-webapps/master/zk.jsp
==== HBASE-24752 ====
0	True	hbase-server/src/main/resources/hbase-webapps/master/zk.jsp
1	False	hbase-balancer/src/main/java/org/apache/hadoop/hbase/master/balancer/ClusterLoadState.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/rsgroup/RSGroupAdminEndpoint.java
4	False	bin/replication/copy_tables_desc.rb
==== HBASE-24766 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ServerRemoteProcedure.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/SchemaLocking.java
2	False	hbase-asyncfs/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutputSaslHelper.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/Queue.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/MasterProcedureScheduler.java
==== HBASE-24767 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/LoadBalancerFactory.java
1	False	hbase-common/src/main/java/org/apache/hadoop/hbase/types/OrderedBytesBase.java
2	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionServerSourceFactory.java
3	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserSource.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/LossyCounting.java
==== HBASE-24775 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Store.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
==== HBASE-24788 ====
0	True	hbase-common/src/main/java/org/apache/hadoop/hbase/AuthUtil.java
1	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/RpcConnection.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/DefaultStoreFileManager.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerAccounting.java
==== HBASE-24794 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/CreateNamespaceProcedure.java
3	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Client.java
4	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java
==== HBASE-24797 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/normalizer/RegionNormalizer.java
1	False	hbase-common/src/main/java/org/apache/hadoop/hbase/TableName.java
2	True	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyPrefixRegionSplitPolicy.java
==== HBASE-24799 ====
0	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/Operation.java
1	False	hbase-server/pom.xml
2	False	hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ZKReplicationQueueStorage.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/compaction/MajorCompactionRequest.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/CreateSnapshot.java
==== HBASE-24808 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
1	True	hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/ThriftHBaseServiceHandler.java
2	False	hbase-shell/src/main/ruby/shell/commands/update_config.rb
3	False	hbase-shell/src/main/ruby/shell/commands/update_all_config.rb
4	False	hbase-shell/src/main/ruby/shell/commands/set_peer_namespaces.rb
==== HBASE-24830 ====
0	True	hbase-endpoint/src/main/java/org/apache/hadoop/hbase/coprocessor/AggregateImplementation.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/procedure2/RSProcedureCallable.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionServerTracker.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SplitWALCallable.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/SplitWALManager.java
==== HBASE-24838 ====
0	True	dev-support/Jenkinsfile_GitHub
1	False	dev-support/docker/Dockerfile
2	False	dev-support/create-release/do-release-docker.sh
3	False	dev-support/hbase-personality.sh
4	False	dev-support/hbase_docker.sh
==== HBASE-24844 ====
0	True	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKWatcher.java
1	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/InstancePending.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java
4	False	hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java
==== HBASE-24856 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/backup/example/HFileArchiveManager.java
1	False	hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithAND.java
2	False	hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueUtil.java
3	False	hbase-common/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileContext.java
4	False	hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListBase.java
==== HBASE-24871 ====
0	True	hbase-http/src/main/java/org/apache/hadoop/hbase/util/JSONMetricUtil.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceInterface.java
2	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/UnsafeAvailChecker.java
3	False	hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/RootResource.java
4	False	hbase-replication/src/main/java/org/apache/hadoop/hbase/replication/ReplicationPeers.java
==== HBASE-24874 ====
0	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableDescriptor.java
1	False	hbase-shell/src/main/ruby/hbase/security.rb
2	True	hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/NettyRpcDuplexHandler.java
3	True	hbase-shell/src/main/ruby/shell/commands/scan.rb
4	True	hbase-shell/src/main/ruby/shell/commands/describe.rb
==== HBASE-24884 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/tool/BulkLoadHFilesTool.java
1	False	hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/ThriftServer.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/mob/ExpiredMobFileCleaner.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/FixedFileTrailer.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionTransitionProcedure.java
==== HBASE-24885 ====
0	True	hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotInfo.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionRemoteProcedureBase.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/CloseRegionProcedure.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredStochasticBalancer.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/TransitRegionStateProcedure.java
==== HBASE-24890 ====
0	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClusterStatusListener.java
1	False	hbase-shell/src/main/ruby/shell/commands/describe.rb
2	False	hbase-server/src/main/resources/hbase-webapps/master/zk.jsp
3	False	hbase-shell/src/main/ruby/shell.rb
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManager.java
==== HBASE-24892 ====
0	False	hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/RowIndexSeekerV1.java
1	False	hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/AbstractDataBlockEncoder.java
2	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapred/TableInputFormat.java
3	False	hbase-client/src/main/java/org/apache/hadoop/hbase/filter/SingleColumnValueFilter.java
4	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/metrics2/lib/DynamicMetricsRegistry.java
==== HBASE-24896 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
1	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncRpcRetryingCaller.java
2	True	hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfoDisplay.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/CallRunner.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcServer.java
==== HBASE-24926 ====
0	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/ClassSize.java
1	False	hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserSourceImpl.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsUserAggregateImpl.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/SecureAsyncProtobufLogWriter.java
4	False	hbase-common/src/main/java/org/apache/hadoop/hbase/util/RowColBloomHashKey.java
==== HBASE-24958 ====
0	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
1	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreFlusher.java
2	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java
3	False	hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/CoprocessorWhitelistMasterObserver.java
4	False	hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java
==== HBASE-24968 ====
0	True	hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java
1	True	hbase-common/src/main/java/org/apache/hadoop/hbase/MetaCellComparator.java
2	False	hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfoDisplay.java
3	False	hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/CellSerialization.java
4	False	hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java
==== HBASE-24971 ====
0	True	hbase-server/src/main/resources/hbase-webapps/static/js/jquery.min.js
1	True	hbase-thrift/src/main/resources/hbase-webapps/static/js/jquery.min.js
2	False	hbase-server/src/main/resources/hbase-webapps/regionserver/processRS.jsp
3	False	hbase-server/src/main/resources/hbase-webapps/master/processMaster.jsp
